feature,mean_abs_shap
otherproc1,0.014221735595015807
daysinicu,0.010730049027002002
dischdest_Home/Permanent Residence,0.009528839884483558
dprwbc,0.008966462331424086
anesurg,0.007934422608183661
bleeding_autologous,0.00743976931297243
ped_sap_timelast,0.007325058865568939
otherwrvu2,0.007275653967229762
height,0.006958028947308598
dprhct,0.006604771854221288
dpralbum,0.005985436974110351
ostomy,0.00592836969287589
ped_spn_trnsvol_cell,0.005619257716728718
ped_spn_icudays_10 days,0.005543572625196105
nutr_support,0.005508022399652905
ped_sap_time2,0.005260904976233307
othercpt1,0.005220621301770739
otherwrvu7,0.00502948896538102
otherwrvu1,0.004996135180348477
dprplate,0.0048323324282750265
race_Unknown/Not Reported,0.004798542701914828
othercpt4,0.00466355078157997
othercpt3,0.004497635558771632
dprna,0.004392977506502228
dpralkph,0.004375357208498179
otherwrvu6,0.0042765761690210955
prhct,0.004245563533768891
prsodm,0.004216877880981504
dprptt,0.003939143773296919
readmrelicd101,0.003715762116951564
dprcreat,0.003678954913739566
conwrvu1,0.0035939179689205227
pralbum,0.003555520133101115
otherwrvu5,0.003522576739411853
bleeding_allogeneic,0.0034345304022419545
prpt,0.0031403999271772147
reoperation2,0.0031031381052094406
combo_abx_regimen_cefazolin_gentamicin,0.0030525025638347505
ethnicity_hispanic_Unkn,0.0030405961563045657
dprbun,0.0030403085715371156
bmi,0.0030269743682531814
dprsgot,0.0029933132919068672
crd_icd9_2,0.0029754506620471
concurr1,0.002946961831793152
otherproc5,0.002841606074046794
ped_sap_finish,0.0028277064025085206
othercpt9,0.002739261951704715
prsgot,0.0026701491947868014
podiag10,0.0026655088672829967
prwbc,0.002659717546995603
prptt,0.0026012868369700744
anetime,0.002555422728506369
otherwrvu8,0.0023524482046958723
prbun,0.002343293488858709
cpt,0.002331965525567139
bmi_quality_flag,0.002324168492121886
ped_spn_icudays_12 days,0.002317796548476057
ped_spn_post_trnsvol_allogen,0.002307872981549346
otherproc4,0.0022820436899847235
readmpodays1,0.002280744304398066
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; 7 TO 12 VERTEBRAL SEGMENTS",0.0022561672477301124
var00002,0.00224371246105364
crd_icd9_1,0.002222550754169264
