feature,mean_abs_shap
combo_abx_regimen_clindamycin_vancomycin,0.0
ped_spn_icudays_17 days,0.0
used_ampicillin,0.0
combo_abx_regimen_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftriaxone_vancomycin,0.0
combo_abx_regimen_cefazolin_gentamicin_vancomycin,0.0
used_cefazolin,0.0
used_doxycycline,0.0
used_ceftazidime,0.0
used_metronidazole,0.0
combo_abx_regimen_cefazolin,0.0
ped_sap_name1_CefoTEtan _Cefotan_,0.0
combo_abx_regimen_cefazolin_ceftazidime_metronidazole,0.0
combo_abx_regimen_clindamycin_gentamicin_metronidazole,0.0
combo_abx_regimen_gentamicin_metronidazole,0.0
combo_abx_regimen_ceftriaxone_metronidazole_vancomycin,0.0
combo_abx_regimen_ceftazidime_metronidazole_vancomycin,0.0
combo_abx_regimen_gentamicin_metronidazole_vancomycin,0.0
combo_abx_regimen_cefazolin_gentamicin_metronidazole,0.0
combo_abx_regimen_cefazolin_cefoxitin,0.0
combo_abx_regimen_cefazolin_metronidazole_vancomycin,0.0
combo_abx_regimen_clindamycin_metronidazole,0.0
combo_abx_regimen_cefazolin_clindamycin_metronidazole,0.0
combo_abx_regimen_cefazolin_clindamycin,0.0
combo_abx_regimen_gentamicin,0.0
combo_abx_regimen_cefazolin_ceftriaxone,0.0
combo_abx_regimen_ceftriaxone_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftazidime_vancomycin,0.0
combo_abx_regimen_clindamycin_gentamicin_vancomycin,0.0
used_gentamicin,0.0
ped_spn_icudays_30 days,0.0
ped_spn_icudays_18 days,0.0
combo_abx_regimen_gentamicin_vancomycin,0.0
ped_spn_icudays_2 days,0.0
ped_spn_icudays_20 days,0.0
ped_spn_icudays_21 days,0.0
ped_spn_icudays_22 days,0.0
single_abx_regimen_,0.0
ped_spn_icudays_23 days,0.0
ped_spn_icudays_25 days,0.0
ped_spn_icudays_28 days,0.0
ped_spn_icudays_3 days,0.0
ped_spn_icudays_4 days,0.0
combo_abx_regimen_ceftazidime_vancomycin,0.0
combo_abx_regimen_cefazolin_clindamycin_gentamicin,0.0
ped_spn_icudays_5 days,0.0
ped_spn_icudays_6 days,0.0
ped_spn_icudays_7 days,0.0
ped_spn_icudays_8 days,0.0
ped_spn_icudays_9 days,0.0
ped_spn_post_neurodeftype_Spinal cord injury,0.0
combo_abx_regimen_cefazolin_ceftazidime_gentamicin,0.0
combo_abx_regimen_ceftazidime_gentamicin_vancomycin,0.0
used_cefoxitin,0.0
combo_abx_regimen_cefazolin_ceftazidime,0.0
ped_sap_name1_Cefuroxime,0.0
pufyear,0.0
ped_sap_name1_Cefepime _Maxipime_,0.0
"race_White,Asian",0.0
nrenainsf,0.0
drenainsf,0.0
nurninfec,0.0
dszre,0.0
dneurodef,0.0
ncdarrest,0.0
dcdarrest,0.0
nothbleed,0.0
dothbleed,0.0
crd_icd9_8,0.0
crd_icd10_4,0.0
ped_sap_time2,0.0
ped_sap_time3,0.0
ped_sap_intraop_findings,0.0
ped_sap_finish,0.0
ped_sap_allergy,0.0
ped_spn_priorop,0.0
ped_spn_preopmri,0.0
ped_spn_antifib,0.0
ped_spn_post_trnsvol_cell,0.0
ped_spn_post_neurodef,0.0
icuyesorno,0.0
race_Asian,0.0
race_Native Hawaiian or Other Pacific Islander,0.0
race_Race Combinations with Low Frequency,0.0
race_Race combinations with low frequency,0.0
race_Some Other Race,0.0
dreintub,0.0
nreintub,0.0
dopertod,0.0
nutr_support,0.0
sex,0.0
workrvu,0.0
admyr,0.0
operyr,0.0
dnr,0.0
ventilat,0.0
asthma,0.0
oxygen_sup,0.0
struct_pulm_ab,0.0
prvpcs,0.0
cerebral_palsy,0.0
neuromuscdis,0.0
transfus,0.0
yrdeath,0.0
othercpt3,0.0
othercpt5,0.0
othercpt7,0.0
othercpt8,0.0
othercpt9,0.0
othercpt10,0.0
concpt1,0.0
prsodm,0.0
hdisdt,0.0
tothlos,0.0
stillinhosp,0.0
death30yn,0.0
race_Unknown/Not Reported,0.0
ethnicity_hispanic_Yes,0.0
ped_sap_name1_CefTRIAXone _Rocephin_,0.0
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; 7 TO 12 VERTEBRAL SEGMENTS",0.0
asaclas_ASA 3 – Severe Systemic,0.0
asaclas_ASA 4 – Severe Systemic,0.0
asaclas_ASA Not Assigned,0.0
dischdest_Against Medical Advice _AMA_,0.0
dischdest_Expired,0.0
dischdest_Home/Permanent Residence,0.0
dischdest_Other Facility,0.0
dischdest_Unknown,0.0
io_cdarrest_No Complication,0.0
io_unplannedextub_Unplanned Extubation,0.0
reintub_Unplanned Intubation,0.0
renainsf_Progressive Renal Insufficiency,0.0
oprenafl_No Complication,0.0
cnscoma_No Complication,0.0
cszre_Seizure,0.0
neurodef_No Complication,0.0
cdarrest_No Complication,0.0
othbleed_No Complication,0.0
othvt_VT Requiring Therapy,0.0
othcdiff_No Complication,0.0
"preop_covid_Yes,",0.0
"postop_covid_Yes,",0.0
ped_sap_name1_Azithromycin,0.0
ped_sap_name1_Aztreonam,0.0
ped_sap_name1_CeFAZoLin _Kefzol_,0.0
ped_sap_name1_CefOXitin,0.0
ped_sap_name1_CefTAZidime _Fortaz/Tazicef_,0.0
asaclas_ASA 2 – Mild Systemic D,0.0
wndclas_Clean/Contaminated,0.0
malignancy_Past history of cancer,0.0
surgspec_Pediatric Surgery,0.0
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; UP TO 6 VERTEBRAL SEGMENTS",0.0
lapthor_Laparoscopic/MIS and Open,0.0
lapthor_Open Only or N/A,0.0
inout_Outpatient,0.0
"transt_Admitted through ER, including outside ER with direct hospital admission",0.0
transt_Chronic care/Rehab/Intermediate Care/Spinal Cord,0.0
transt_Home/Permanent Residence,0.0
transt_Other,0.0
transt_Other Facility,0.0
"transt_Transferred from outside hospital _NICU, PICU, Inpatient on General floor, Adult ICU_",0.0
surgspec_Orthopedics,0.0
surgspec_Pediatric Otolaryngology _ENT_,0.0
prem_birth_25-26 completed weeks gestation,0.0
prsepis_nan,0.0
prem_birth_27-28 completed weeks gestation,0.0
prem_birth_31-32 completed weeks gestation,0.0
prem_birth_33-34 completed weeks gestation,0.0
prem_birth_35-36 completed weeks gestation,0.0
prem_birth_Less than 24 completed weeks gestation,0.0
prem_birth_Unknown,0.0
crf_Minor cardiac risk factors,0.0
crf_No cardiac risk factors,0.0
crf_Severe cardiac risk factors,0.0
ivh_grade_Grade 2,0.0
ivh_grade_Grade 4,0.0
ivh_grade_IVH reported but no grade assigned,0.0
ivh_grade_Grade 3,0.0
