feature,mean_abs_shap
ped_spn_post_neurodeftype_Spinal cord injury,0.0
ped_spn_icudays_9 days,0.0
ped_spn_icudays_8 days,0.0
ped_spn_icudays_7 days,0.0
ivh_grade_Grade 2,0.0
combo_abx_regimen_cefazolin_metronidazole_vancomycin,0.0
ped_spn_icudays_5 days,0.0
combo_abx_regimen_cefazolin_ceftazidime_gentamicin,0.0
surgspec_Pediatric Surgery,0.0
combo_abx_regimen_ampicillin_cefazolin,0.0
surgspec_Pediatric Otolaryngology _ENT_,0.0
combo_abx_regimen_clindamycin_metronidazole_vancomycin,0.0
combo_abx_regimen_ceftriaxone_clindamycin_vancomycin,0.0
combo_abx_regimen_cefazolin_metronidazole,0.0
combo_abx_regimen_metronidazole_vancomycin,0.0
prem_birth_33-34 completed weeks gestation,0.0
combo_abx_regimen_cefazolin_ceftriaxone_gentamicin,0.0
surgspec_Pediatric Neurosurgery,0.0
combo_abx_regimen_clindamycin_vancomycin,0.0
single_abx_regimen_,0.0
combo_abx_regimen_cefazolin_clindamycin_gentamicin,0.0
combo_abx_regimen_ceftazidime_gentamicin_vancomycin,0.0
combo_abx_regimen_cefazolin_gentamicin_metronidazole,0.0
combo_abx_regimen_cefazolin_ceftazidime,0.0
combo_abx_regimen_ceftazidime_vancomycin,0.0
combo_abx_regimen_clindamycin_gentamicin_vancomycin,0.0
nothbleed,0.0
combo_abx_regimen_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftriaxone_vancomycin,0.0
prem_birth_No,0.0
combo_abx_regimen_cefazolin_ceftazidime_metronidazole,0.0
combo_abx_regimen_clindamycin_gentamicin_metronidazole,0.0
prem_birth_Unknown,0.0
combo_abx_regimen_ceftriaxone_metronidazole_vancomycin,0.0
combo_abx_regimen_ceftazidime_metronidazole_vancomycin,0.0
"transt_Transferred from outside hospital _NICU, PICU, Inpatient on General floor, Adult ICU_",0.0
ped_spn_icudays_6 days,0.0
ped_spn_icudays_3 days,0.0
ped_spn_icudays_4 days,0.0
dischdest_Against Medical Advice _AMA_,0.0
renainsf_Progressive Renal Insufficiency,0.0
oprenafl_No Complication,0.0
ped_sap_name2_Imipenem/cilastatin _Primaxin_,0.0
urninfec_Urinary Tract Infection,0.0
ped_sap_name2_Doxycycline,0.0
nurninfec,0.0
ped_sap_name2_Cefuroxime,0.0
ped_sap_name2_CefoTEtan _Cefotan_,0.0
seizure,0.0
cnscoma_No Complication,0.0
othvt_VT Requiring Therapy,0.0
ped_sap_name2_CefOXitin,0.0
ped_sap_name2_CeFAZoLin _Kefzol_,0.0
neuromuscdis,0.0
ped_sap_name2_Ampicillin/sulbactam _Unasyn_,0.0
ped_sap_name2_Ampicillin WITHOUT sulbactam,0.0
"preop_covid_Yes,",0.0
ped_sap_name1_Tobramycin,0.0
"postop_covid_Yes,",0.0
ped_sap_name1_Other,0.0
ped_sap_name1_Meropenem _Merrem_,0.0
ped_sap_name1_Gentamicin _Garamycin_,0.0
ped_sap_name1_Azithromycin,0.0
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; UP TO 6 VERTEBRAL SEGMENTS",0.0
ped_sap_name1_Aztreonam,0.0
ped_sap_name1_Cefepime _Maxipime_,0.0
lapthor_Open Only or N/A,0.0
death30yn,0.0
ped_sap_name2_Tobramycin,0.0
ped_sap_name2_Vancomycin,0.0
ped_spn_icudays_14 days,0.0
ped_sap_name1_CefTAZidime _Fortaz/Tazicef_,0.0
ped_spn_icudays_28 days,0.0
ped_spn_icudays_25 days,0.0
dischdest_Expired,0.0
ped_spn_icudays_22 days,0.0
ped_spn_icudays_21 days,0.0
icuyesorno,0.0
ped_spn_icudays_19 days,0.0
ped_spn_icudays_18 days,0.0
ped_spn_icudays_17 days,0.0
ped_spn_icudays_16 days,0.0
ped_spn_icudays_15 days,0.0
ped_spn_icudays_13 days,0.0
ped_sap_name2_nan,0.0
ped_spn_icudays_12 days,0.0
ped_spn_icudays_11 days,0.0
ped_spn_icudays_10 days,0.0
race_Native Hawaiian or Other Pacific Islander,0.0
race_Race Combinations with Low Frequency,0.0
race_Race combinations with low frequency,0.0
ped_sap_name3_Other,0.0
dischdest_Other Facility,0.0
ped_sap_name3_Ceftizoxime sodium,0.0
transfus,0.0
ped_sap_name3_CefTRIAXone _Rocephin_,0.0
ped_sap_name3_CeFAZoLin _Kefzol_,0.0
ped_sap_name3_Cefepime _Maxipime_,0.0
